20251020 08:05:00,51.74,51.74,51.74,51.74,0,0,2,2,0
20251020 08:07:00,51.74,51.95,51.74,51.94,0,0,2,2,0
20251020 08:09:00,51.94,51.94,51.8,51.87,0,0,2,2,0
20251020 08:10:00,51.87,51.88,51.87,51.88,0,0,2,2,0
20251020 08:11:00,51.88,51.94,51.88,51.94,0,0,2,2,0
20251020 08:13:00,51.94,51.96,51.94,51.95,0,0,2,2,0
20251020 08:14:00,51.95,51.99,51.94,51.965,0,0,2,2,0
20251020 08:15:00,51.965,52.2,51.965,52.085,0,0,2,2,2
20251020 08:16:00,52.07,52.07,51.88,51.945,0,0,2,2,1
20251020 08:17:00,51.945,51.945,51.88,51.88,0,0,2,2,0
20251020 08:18:00,51.88,51.88,51.88,51.88,0,0,2,2,0
20251020 08:19:00,51.88,51.88,51.87,51.8775,0,0,2,2,1
20251020 08:20:00,51.88,51.94,51.88,51.94,0,0,2,2,0
20251020 08:21:00,51.94,51.97,51.94,51.97,0,0,2,2,2
20251020 08:22:00,51.97,51.97,51.8,51.885,0,0,2,2,1
20251020 08:35:00,51.885,51.91,51.84,51.875,0,0,2,2,0
20251020 08:47:00,51.875,51.875,51.84,51.84,0,0,2,2,0
20251020 08:50:00,51.84,51.84,51.56,51.56,0,0,2,2,0
20251020 09:01:00,51.56,51.56,51.55,51.55,0,0,2,2,1
20251020 09:16:00,51.55,51.6,51.55,51.575,0,0,2,2,1
20251020 09:18:00,51.575,51.575,51.57,51.57,0,0,2,2,0
20251020 09:28:00,51.57,51.62,51.57,51.62,0,0,2,2,2
20251020 09:30:00,51.62,51.62,51.48,51.48,0,0,2,2,1
20251020 09:34:00,51.48,51.5,51.48,51.5,0,0,2,2,1
20251020 09:35:00,51.5,51.5,51.5,51.5,0,0,2,2,0
20251020 09:41:00,51.5,51.5,51.5,51.5,0,0,2,2,0
20251020 10:06:00,51.5,51.5,51.2,51.2,0,0,2,2,2
20251020 10:20:00,51.2,51.2,51.06,51.06,0,0,2,2,0
20251020 10:29:00,51.06,51.39,51.06,51.39,0,0,2,2,0
20251020 10:33:00,51.39,51.39,50.99,51.175,0,0,2,2,1
20251020 10:43:00,51.175,51.175,51.12,51.13,0,0,2,2,0
20251020 10:45:00,51.13,51.13,51.1,51.1,0,0,2,2,0
20251020 10:49:00,51.1,51.1,51,51,0,0,2,2,0
20251020 10:53:00,51,51,51,51,0,0,2,2,1
20251020 10:56:00,51,51,51,51,0,0,2,2,1
20251020 10:58:00,51,51.29,51,51.145,0,0,2,2,1
20251020 10:59:00,51.145,51.29,51.145,51.29,0,0,2,2,0
20251020 11:03:00,51.29,51.29,51.06,51.06,0,0,2,2,0
20251020 11:04:00,51.06,51.35,51.06,51.285,0,0,2,2,0
20251020 11:07:00,51.305,51.36,51.305,51.35,0,0,2,2,2
20251020 11:10:00,51.35,51.35,51.34,51.34,0,0,2,2,0
20251020 11:11:00,51.34,51.34,51.34,51.34,0,0,2,2,0
20251020 11:12:00,51.34,51.34,51.33,51.33,0,0,2,2,0
20251020 11:20:00,51.33,51.41,51.33,51.405,0,0,2,2,1
20251020 11:22:00,51.405,51.5,51.405,51.495,0,0,2,2,2
20251020 11:23:00,51.495,51.495,51.42,51.42,0,0,2,2,0
20251020 11:24:00,51.42,51.5,51.42,51.5,0,0,2,2,2
20251020 11:29:00,51.5,51.5,51.38,51.39,0,0,2,2,2
20251020 11:36:00,51.39,51.39,51.36,51.37,0,0,2,2,0
20251020 11:38:00,51.37,51.37,51.37,51.37,0,0,2,2,0
20251020 11:41:00,51.37,51.37,51.01,51.065,0,0,2,2,0
20251020 11:42:00,51.065,51.1,51.05,51.075,0,0,2,2,0
20251020 11:43:00,51.075,51.1,50.99,51.025,0,0,2,2,0
20251020 11:44:00,51.005,51.005,50.98,50.985,0,0,2,2,1
20251020 11:45:00,50.985,51.15,50.985,51.07,0,0,2,2,0
20251020 11:59:00,51.07,51.33,51.07,51.33,0,0,2,2,0
20251020 12:00:00,51.33,52,50.85,51.3375,0,0,2,2,1
20251020 12:01:00,51.25,51.89,51.25,51.5225,0,0,2,2,0
20251020 12:02:00,51.425,52,51.35,51.6125,0,0,2,2,2
20251020 12:03:00,51.55,51.75,51.55,51.745,0,0,2,2,0
20251020 12:04:00,51.745,51.745,51.3,51.425,0,0,2,2,0
20251020 12:05:00,51.445,51.55,51.445,51.55,0,0,2,2,0
20251020 12:08:00,51.55,51.75,51.55,51.75,0,0,2,2,2
20251020 12:09:00,51.75,51.75,51.5,51.625,0,0,2,2,2
20251020 12:10:00,51.625,51.7499,51.625,51.7499,0,0,2,2,0
20251020 12:11:00,51.7499,51.75,51.7,51.7247,0,0,2,2,0
20251020 12:12:00,51.7244,51.84,51.6,51.72,0,0,2,2,0
20251020 12:14:00,51.72,51.99,51.72,51.99,0,0,2,2,2
20251020 12:17:00,51.99,51.99,51.71,51.9125,0,0,2,2,2
20251020 12:18:00,51.98,51.98,51.71,51.8256,0,0,2,2,0
20251020 12:19:00,51.8256,51.8256,51.7,51.705,0,0,2,2,0
20251020 12:20:00,51.705,51.98,51.705,51.89,0,0,2,2,0
20251020 12:21:00,51.89,51.89,51.61,51.705,0,0,2,2,0
20251020 12:22:00,51.705,51.8,51.705,51.78195,0,0,2,2,0
20251020 12:23:00,51.795,51.795,51.6,51.6,0,0,2,2,1
20251020 12:24:00,51.6,51.6001,51.6,51.6001,0,0,2,2,1
