20251022 11:25:00,6.805,6.805,6.71,6.7575,0,0,2,2,0
20251022 11:26:00,6.765,6.79,6.68,6.74,0,0,2,2,0
20251022 11:27:00,6.745,6.75,6.67,6.7125,0,0,2,2,1
20251022 11:28:00,6.715,6.8,6.715,6.76,0,0,2,2,0
20251022 11:29:00,6.76,6.79,6.71,6.76,0,0,2,2,0
20251022 11:30:00,6.77,6.77,6.68,6.72,0,0,2,2,0
20251022 11:31:00,6.725,6.9,6.71,6.8025,0,0,2,2,0
20251022 11:32:00,6.8,6.99,6.8,6.9175,0,0,2,2,0
20251022 11:33:00,6.935,7,6.81,6.9175,0,0,2,2,2
20251022 11:34:00,6.93,6.93,6.76,6.8275,0,0,2,2,0
20251022 11:35:00,6.83,6.83,6.72,6.7625,0,0,2,2,0
20251022 11:36:00,6.75,6.79,6.68,6.7225,0,0,2,2,0
20251022 11:37:00,6.71,6.71,6.59,6.645,0,0,2,2,1
20251022 11:38:00,6.65,6.73,6.62,6.67,0,0,2,2,0
20251022 11:39:00,6.665,6.72,6.65,6.685,0,0,2,2,0
20251022 11:40:00,6.685,6.685,6.55,6.61,0,0,2,2,0
20251022 11:41:00,6.61,6.61,6.43,6.5025,0,0,2,2,0
20251022 11:42:00,6.5,6.5,6.32,6.4225,0,0,2,2,0
20251022 11:43:00,6.44,6.52,6.44,6.475,0,0,2,2,0
20251022 11:44:00,6.47,6.49,6.23,6.3725,0,0,2,2,0
20251022 11:45:00,6.385,6.4,6.22,6.3275,0,0,2,2,0
20251022 11:46:00,6.345,6.4,6.12,6.2675,0,0,2,2,0
20251022 11:47:00,6.275,6.275,6.09,6.175,0,0,2,2,0
20251022 11:48:00,6.17,6.21,5.9,6.06,0,0,2,2,0
20251022 11:49:00,6.065,6.11,5.93,6.0025,0,0,2,2,0
20251022 11:50:00,5.985,6.06,5.87,5.96,0,0,2,2,0
20251022 11:51:00,5.955,6.18,5.82,6.005,0,0,2,2,1
20251022 11:52:00,6.01,6.34,6.01,6.22,0,0,2,2,0
20251022 11:53:00,6.21,6.36,6.21,6.3125,0,0,2,2,0
20251022 11:54:00,6.32,6.38,6.22,6.3075,0,0,2,2,2
20251022 11:55:00,6.315,6.315,6.17,6.225,0,0,2,2,0
20251022 11:56:00,6.225,6.225,6.03,6.1075,0,0,2,2,0
